symbol,snapshot_date,spot,expiry,right,strike,bid,ask,last_price,volume,open_interest,implied_vol,in_the_money,last_trade_date,contract_symbol
SPY,2026-09-21,761.6900024414062,2026-09-21,C,803.0,0.0,0.0,0.01,,0.0,0.2500075,False,2026-09-17 19:39:33+00:00,SPY260921C00803000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,804.0,0.0,0.0,0.02,,0.0,0.2500075,False,2026-09-17 15:26:34+00:00,SPY260921C00804000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,805.0,0.0,0.0,0.01,,0.0,0.2500075,False,2026-09-17 15:26:13+00:00,SPY260921C00805000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,806.0,0.0,0.0,0.01,480.0,0.0,0.2500075,False,2026-09-17 13:34:27+00:00,SPY260921C00806000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,807.0,0.0,0.0,0.01,,0.0,0.2500075,False,2026-09-16 19:06:49+00:00,SPY260921C00807000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,808.0,0.0,0.0,0.01,2.0,0.0,0.2500075,False,2026-09-14 19:47:30+00:00,SPY260921C00808000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,809.0,0.0,0.0,0.01,30.0,0.0,0.2500075,False,2026-09-16 19:06:54+00:00,SPY260921C00809000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,810.0,0.0,0.0,0.01,10.0,0.0,0.2500075,False,2026-09-16 18:56:50+00:00,SPY260921C00810000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,815.0,0.0,0.0,0.01,30.0,0.0,0.2500075,False,2026-09-16 18:55:34+00:00,SPY260921C00815000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,820.0,0.0,0.0,0.01,,0.0,0.2500075,False,2026-09-16 18:54:24+00:00,SPY260921C00820000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,825.0,0.0,0.0,0.01,,0.0,0.2500075,False,2026-09-16 17:58:33+00:00,SPY260921C00825000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,830.0,0.0,0.0,0.01,46.0,0.0,0.2500075,False,2026-09-16 18:16:48+00:00,SPY260921C00830000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,835.0,0.0,0.0,0.01,66.0,0.0,0.2500075,False,2026-09-16 17:58:40+00:00,SPY260921C00835000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,845.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-11 19:29:20+00:00,SPY260921C00845000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,865.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-10 18:47:39+00:00,SPY260921C00865000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,870.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-10 18:46:57+00:00,SPY260921C00870000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,875.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-10 13:45:22+00:00,SPY260921C00875000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,880.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-10 13:48:21+00:00,SPY260921C00880000
SPY,2026-09-21,761.6900024414062,2026-09-21,C,950.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-14 20:10:19+00:00,SPY260921C00950000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,550.0,0.0,0.0,0.01,2.0,0.0,0.500005,False,2026-09-18 13:51:07+00:00,SPY260921P00550000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,555.0,0.0,0.0,0.01,190.0,0.0,0.500005,False,2026-09-16 19:27:17+00:00,SPY260921P00555000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,560.0,0.0,0.0,0.03,,0.0,0.500005,False,2026-09-11 19:40:01+00:00,SPY260921P00560000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,565.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-16 13:45:51+00:00,SPY260921P00565000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,570.0,0.0,0.0,0.01,105.0,0.0,0.500005,False,2026-09-16 19:21:01+00:00,SPY260921P00570000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,575.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-16 19:20:11+00:00,SPY260921P00575000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,580.0,0.0,0.0,0.04,,0.0,0.500005,False,2026-09-11 19:43:58+00:00,SPY260921P00580000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,585.0,0.0,0.0,0.03,24.0,0.0,0.500005,False,2026-09-14 18:35:41+00:00,SPY260921P00585000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,590.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-16 16:13:38+00:00,SPY260921P00590000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,595.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-16 18:08:19+00:00,SPY260921P00595000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,600.0,0.0,0.0,0.02,120.0,0.0,0.500005,False,2026-09-16 19:27:09+00:00,SPY260921P00600000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,605.0,0.0,0.0,0.02,1.0,0.0,0.500005,False,2026-09-16 13:42:33+00:00,SPY260921P00605000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,610.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-17 18:15:25+00:00,SPY260921P00610000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,615.0,0.0,0.0,0.05,30.0,0.0,0.500005,False,2026-09-14 18:14:19+00:00,SPY260921P00615000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,620.0,0.0,0.0,0.03,,0.0,0.500005,False,2026-09-16 19:21:27+00:00,SPY260921P00620000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,625.0,0.0,0.0,0.02,,0.0,0.500005,False,2026-09-17 17:15:15+00:00,SPY260921P00625000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,630.0,0.0,0.0,0.01,1379.0,0.0,0.500005,False,2026-09-17 15:39:39+00:00,SPY260921P00630000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,635.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-17 20:00:59+00:00,SPY260921P00635000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,640.0,0.0,0.0,0.01,,0.0,0.500005,False,2026-09-17 20:05:10+00:00,SPY260921P00640000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,645.0,0.0,0.0,0.02,,0.0,0.500005,False,2026-09-17 19:22:35+00:00,SPY260921P00645000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,650.0,0.0,0.0,0.02,20.0,0.0,0.500005,False,2026-09-17 19:30:14+00:00,SPY260921P00650000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,655.0,0.0,0.0,0.07,17.0,0.0,0.500005,False,2026-09-16 19:45:30+00:00,SPY260921P00655000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,660.0,0.0,0.0,0.02,40.0,0.0,0.500005,False,2026-09-17 16:56:11+00:00,SPY260921P00660000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,665.0,0.0,0.0,0.02,102.0,0.0,0.500005,False,2026-09-17 17:44:54+00:00,SPY260921P00665000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,670.0,0.0,0.0,0.01,815.0,0.0,0.500005,False,2026-09-18 19:49:14+00:00,SPY260921P00670000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,675.0,0.0,0.0,0.01,4019.0,0.0,0.500005,False,2026-09-18 20:12:55+00:00,SPY260921P00675000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,680.0,0.0,0.0,0.01,1230.0,0.0,0.500005,False,2026-09-18 20:12:02+00:00,SPY260921P00680000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,685.0,0.0,0.0,0.01,1553.0,0.0,0.500005,False,2026-09-18 20:00:18+00:00,SPY260921P00685000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,690.0,0.0,0.0,0.02,1628.0,0.0,0.500005,False,2026-09-18 19:28:30+00:00,SPY260921P00690000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,695.0,0.0,0.0,0.01,48.0,0.0,0.2500075,False,2026-09-18 17:33:20+00:00,SPY260921P00695000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,700.0,0.0,0.0,0.02,1579.0,0.0,0.2500075,False,2026-09-18 19:52:58+00:00,SPY260921P00700000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,705.0,0.0,0.0,0.02,168.0,0.0,0.2500075,False,2026-09-18 20:11:46+00:00,SPY260921P00705000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,710.0,0.0,0.0,0.03,229.0,0.0,0.2500075,False,2026-09-18 20:14:43+00:00,SPY260921P00710000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,715.0,0.0,0.0,0.02,544.0,0.0,0.2500075,False,2026-09-18 20:11:23+00:00,SPY260921P00715000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,718.0,0.0,0.0,0.02,3814.0,0.0,0.2500075,False,2026-09-18 20:02:13+00:00,SPY260921P00718000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,719.0,0.0,0.0,0.04,74.0,0.0,0.2500075,False,2026-09-18 18:06:42+00:00,SPY260921P00719000
SPY,2026-09-21,761.6900024414062,2026-09-21,P,720.0,0.0,0.0,0.03,14550.0,0.0,0.2500075,False,2026-09-18 20:11:42+00:00,SPY260921P00720000
