symbol,snapshot_date,spot,expiry,right,strike,bid,ask,last_price,volume,open_interest,implied_vol,in_the_money,last_trade_date,contract_symbol
GLD,2026-09-22,400.07000732421875,2026-09-22,C,411.0,0.0,0.01,0.05,47.0,34,0.21094539062499998,False,2026-09-21 18:46:16+00:00,GLD260922C00411000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,412.0,0.0,0.01,0.01,12.0,117,0.22657023437499998,False,2026-09-22 19:45:43+00:00,GLD260922C00412000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,413.0,0.0,0.01,0.01,411.0,155,0.242195078125,False,2026-09-22 19:32:32+00:00,GLD260922C00413000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,414.0,0.0,0.01,0.01,595.0,197,0.257819921875,False,2026-09-22 19:44:15+00:00,GLD260922C00414000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,415.0,0.0,0.01,0.01,350.0,232,0.273444765625,False,2026-09-22 19:31:52+00:00,GLD260922C00415000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,416.0,0.0,0.01,0.01,791.0,49,0.2890696093749999,False,2026-09-22 14:25:28+00:00,GLD260922C00416000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,417.0,0.0,0.01,0.01,1524.0,757,0.304694453125,False,2026-09-22 14:25:28+00:00,GLD260922C00417000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,418.0,0.0,0.01,0.01,21.0,160,0.32031929687499994,False,2026-09-22 16:48:40+00:00,GLD260922C00418000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,419.0,0.0,0.01,0.01,790.0,16,0.335944140625,False,2026-09-22 14:38:53+00:00,GLD260922C00419000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,420.0,0.0,0.01,0.01,1399.0,446,0.35156898437499995,False,2026-09-22 18:19:00+00:00,GLD260922C00420000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,421.0,0.0,0.01,0.01,1187.0,23,0.367193828125,False,2026-09-22 15:53:32+00:00,GLD260922C00421000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,422.0,0.0,0.01,0.01,1591.0,3156,0.38281867187499996,False,2026-09-22 14:16:14+00:00,GLD260922C00422000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,423.0,0.0,0.01,0.01,1016.0,66,0.398443515625,False,2026-09-22 14:16:14+00:00,GLD260922C00423000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,424.0,0.0,0.01,0.01,1.0,13,0.414068359375,False,2026-09-22 13:30:01+00:00,GLD260922C00424000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,425.0,0.0,0.01,0.01,71.0,74,0.42969320312500003,False,2026-09-21 19:49:28+00:00,GLD260922C00425000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,426.0,0.0,0.01,0.01,1182.0,123,0.445318046875,False,2026-09-22 15:00:58+00:00,GLD260922C00426000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,427.0,0.0,0.01,0.01,1182.0,5,0.46094289062500005,False,2026-09-22 15:00:58+00:00,GLD260922C00427000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,428.0,0.0,0.01,0.06,5.0,4,0.4687553125,False,2026-09-21 13:50:28+00:00,GLD260922C00428000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,430.0,0.0,0.01,0.01,976.0,6,0.500005,False,2026-09-22 17:30:47+00:00,GLD260922C00430000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,431.0,0.0,0.01,0.01,582.0,36,0.51562984375,False,2026-09-22 17:30:47+00:00,GLD260922C00431000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,432.0,0.0,0.01,0.05,1.0,2,0.500005,False,2026-09-18 16:25:32+00:00,GLD260922C00432000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,433.0,0.0,0.01,0.01,11.0,14,0.51562984375,False,2026-09-21 19:49:30+00:00,GLD260922C00433000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,434.0,0.0,0.01,0.01,792.0,2,0.5312546875,False,2026-09-22 14:47:26+00:00,GLD260922C00434000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,435.0,0.0,0.01,0.01,793.0,5,0.5312546875,False,2026-09-22 14:47:26+00:00,GLD260922C00435000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,436.0,0.0,0.01,0.01,790.0,3,0.5468795312500001,False,2026-09-22 14:40:58+00:00,GLD260922C00436000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,437.0,0.0,0.01,0.01,790.0,92,0.5625043750000001,False,2026-09-22 14:40:58+00:00,GLD260922C00437000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,438.0,0.0,0.01,0.08,1.0,2,0.57812921875,False,2026-09-18 14:15:58+00:00,GLD260922C00438000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,439.0,0.0,0.01,0.01,985.0,1,0.5937540625000001,False,2026-09-22 15:18:50+00:00,GLD260922C00439000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,440.0,0.0,0.01,0.01,985.0,1,0.5937540625000001,False,2026-09-22 15:18:50+00:00,GLD260922C00440000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,441.0,0.0,0.01,0.02,1678.0,2,0.6250037500000001,False,2026-09-22 15:43:56+00:00,GLD260922C00441000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,442.0,0.0,0.01,0.01,1676.0,6,0.6250037500000001,False,2026-09-22 15:43:56+00:00,GLD260922C00442000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,443.0,0.0,0.02,0.07,,2,0.6875031250000001,False,2026-09-17 15:45:55+00:00,GLD260922C00443000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,445.0,0.0,0.02,0.04,,2,0.7187528125,False,2026-09-17 18:32:21+00:00,GLD260922C00445000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,450.0,0.0,0.02,0.05,1.0,2,0.7812521875,False,2026-09-17 15:06:27+00:00,GLD260922C00450000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,455.0,0.0,0.02,0.03,,1,0.8437515624999999,False,2026-09-17 18:28:12+00:00,GLD260922C00455000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,475.0,0.0,0.02,0.02,,1,1.09375453125,False,2026-09-17 18:28:41+00:00,GLD260922C00475000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,480.0,0.0,0.02,0.02,,1,1.15625421875,False,2026-09-17 18:28:25+00:00,GLD260922C00480000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,495.0,0.0,0.02,0.06,,7,1.3437532812499997,False,2026-09-15 18:42:11+00:00,GLD260922C00495000
GLD,2026-09-22,400.07000732421875,2026-09-22,C,500.0,0.0,0.02,0.01,1.0,4,1.3906280468749999,False,2026-09-22 17:55:32+00:00,GLD260922C00500000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,300.0,0.0,0.02,0.04,4.0,4,1.78125109375,False,2026-09-18 15:13:50+00:00,GLD260922P00300000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,315.0,0.0,0.02,0.05,,1,1.5000025,False,2026-09-14 20:10:46+00:00,GLD260922P00315000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,320.0,0.0,0.02,0.09,,4,1.421877890625,False,2026-09-14 17:20:10+00:00,GLD260922P00320000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,325.0,0.0,0.02,0.01,2.0,4,1.3281283593749997,False,2026-09-22 19:47:58+00:00,GLD260922P00325000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,330.0,0.0,0.02,0.02,2.0,5,1.2343788281249999,False,2026-09-22 19:47:58+00:00,GLD260922P00330000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,335.0,0.0,0.02,0.09,,0,1.15625421875,False,2026-09-14 15:00:38+00:00,GLD260922P00335000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,345.0,0.0,0.02,0.04,,5,0.9687503125,False,2026-09-16 13:43:27+00:00,GLD260922P00345000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,350.0,0.0,0.01,0.1,,23,0.8437515624999999,False,2026-09-15 18:41:50+00:00,GLD260922P00350000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,372.0,0.0,0.01,0.13,1.0,7,0.507817421875,False,2026-09-21 14:04:12+00:00,GLD260922P00372000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,373.0,0.0,0.01,0.01,891.0,5,0.49219257812500006,False,2026-09-22 15:43:56+00:00,GLD260922P00373000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,375.0,0.0,0.01,0.01,6508.0,397,0.46094289062500005,False,2026-09-22 18:14:50+00:00,GLD260922P00375000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,376.0,0.0,0.01,0.01,5720.0,21,0.437505625,False,2026-09-22 18:14:50+00:00,GLD260922P00376000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,377.0,0.0,0.01,0.01,592.0,97,0.42188078125,False,2026-09-22 13:39:40+00:00,GLD260922P00377000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,378.0,0.0,0.01,0.01,627.0,58,0.4062559375,False,2026-09-22 13:39:40+00:00,GLD260922P00378000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,379.0,0.0,0.01,0.01,5.0,8,0.39063109375,False,2026-09-22 18:10:50+00:00,GLD260922P00379000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,380.0,0.0,0.01,0.01,5.0,100,0.37500625,False,2026-09-22 16:19:57+00:00,GLD260922P00380000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,381.0,0.0,0.01,0.01,1767.0,11,0.35938140625,False,2026-09-22 17:30:47+00:00,GLD260922P00381000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,382.0,0.0,0.01,0.01,3029.0,117,0.335944140625,False,2026-09-22 18:54:32+00:00,GLD260922P00382000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,383.0,0.0,0.01,0.01,1183.0,12,0.32031929687499994,False,2026-09-22 15:00:58+00:00,GLD260922P00383000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,384.0,0.0,0.01,0.04,63.0,71,0.304694453125,False,2026-09-21 19:24:13+00:00,GLD260922P00384000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,385.0,0.0,0.01,0.03,57.0,79,0.2890696093749999,False,2026-09-22 18:54:30+00:00,GLD260922P00385000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,386.0,0.0,0.01,0.01,1.0,68,0.2695385546875,False,2026-09-22 14:10:58+00:00,GLD260922P00386000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,387.0,0.0,0.01,0.01,356.0,370,0.2500075,False,2026-09-22 16:50:02+00:00,GLD260922P00387000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,388.0,0.0,0.01,0.01,619.0,102,0.23438265625,False,2026-09-22 19:59:13+00:00,GLD260922P00388000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,389.0,0.0,0.01,0.01,238.0,164,0.21875781249999998,False,2026-09-22 17:42:33+00:00,GLD260922P00389000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,390.0,0.0,0.01,0.01,360.0,131,0.1992267578125,False,2026-09-22 19:51:08+00:00,GLD260922P00390000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,391.0,0.0,0.01,0.01,346.0,275,0.179695703125,False,2026-09-22 18:51:29+00:00,GLD260922P00391000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,392.0,0.0,0.01,0.01,451.0,190,0.16407085937500002,False,2026-09-22 18:56:51+00:00,GLD260922P00392000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,393.0,0.0,0.01,0.01,1890.0,203,0.1445398046875,False,2026-09-22 20:05:42+00:00,GLD260922P00393000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,394.0,0.0,0.01,0.01,2012.0,274,0.1289149609375,False,2026-09-22 20:01:29+00:00,GLD260922P00394000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,395.0,0.0,0.01,0.01,3516.0,1613,0.10938390625,False,2026-09-22 20:00:43+00:00,GLD260922P00395000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,396.0,0.0,0.01,0.01,5662.0,404,0.0898528515625,False,2026-09-22 20:01:10+00:00,GLD260922P00396000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,397.0,0.0,0.01,0.01,6037.0,461,0.07032179687500001,False,2026-09-22 19:56:11+00:00,GLD260922P00397000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,398.0,0.0,0.01,0.01,3153.0,429,0.0507907421875,False,2026-09-22 20:11:20+00:00,GLD260922P00398000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,399.0,0.01,0.05,0.02,2533.0,135,0.0424900439453125,False,2026-09-22 20:14:20+00:00,GLD260922P00399000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,400.0,0.31,0.55,0.38,1927.0,238,0.07007765869140625,False,2026-09-22 20:12:55+00:00,GLD260922P00400000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,401.0,0.8,1.54,0.9,142.0,35,0.12037012451171875,True,2026-09-22 19:59:01+00:00,GLD260922P00401000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,402.0,1.36,2.54,1.47,267.0,114,0.16285016845703126,True,2026-09-22 19:53:57+00:00,GLD260922P00402000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,403.0,2.49,3.55,2.45,49.0,49,0.20264469238281246,True,2026-09-22 19:53:57+00:00,GLD260922P00403000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,404.0,3.45,4.5,4.34,39.0,68,0.2299881689453125,True,2026-09-22 19:26:41+00:00,GLD260922P00404000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,405.0,4.5,5.5,4.53,542.0,357,0.26367923828125,True,2026-09-22 19:53:33+00:00,GLD260922P00405000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,406.0,5.5,6.55,5.53,27.0,25,0.304694453125,True,2026-09-22 19:53:33+00:00,GLD260922P00406000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,407.0,6.55,7.5,7.3,21.0,6,0.3266668896484375,True,2026-09-22 19:25:28+00:00,GLD260922P00407000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,408.0,7.5,8.55,7.67,95.0,52,0.36694968994140625,True,2026-09-22 19:56:51+00:00,GLD260922P00408000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,409.0,8.55,9.5,8.66,130.0,4,0.38623660644531244,True,2026-09-22 19:56:51+00:00,GLD260922P00409000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,410.0,9.55,10.5,9.75,104.0,24,0.415044912109375,True,2026-09-22 19:37:09+00:00,GLD260922P00410000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,411.0,10.6,11.5,10.75,108.0,16,0.44336494140625,True,2026-09-22 19:37:09+00:00,GLD260922P00411000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,412.0,11.5,12.55,12.3,106.0,4,0.48242705078125003,True,2026-09-22 19:25:28+00:00,GLD260922P00412000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,413.0,12.3,13.55,13.2,95.0,0,0.5102588037109376,True,2026-09-22 19:25:28+00:00,GLD260922P00413000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,414.0,13.45,14.5,16.27,69.0,1,0.5249070947265625,True,2026-09-22 17:19:41+00:00,GLD260922P00414000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,415.0,14.5,15.5,18.0,89.0,1,0.5512740185546876,True,2026-09-22 16:46:40+00:00,GLD260922P00415000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,416.0,15.45,16.5,16.1,112.0,0,0.577152666015625,True,2026-09-22 19:33:36+00:00,GLD260922P00416000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,418.0,17.5,18.5,17.69,107.0,1,0.6284216845703126,True,2026-09-22 19:59:12+00:00,GLD260922P00418000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,419.0,18.45,19.55,18.67,96.0,0,0.6674837939453127,True,2026-09-22 19:59:12+00:00,GLD260922P00419000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,420.0,19.45,20.5,20.95,187.0,0,0.6782258740234376,True,2026-09-22 18:39:48+00:00,GLD260922P00420000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,421.0,20.45,21.5,21.6,249.0,0,0.7026396923828125,True,2026-09-22 19:11:32+00:00,GLD260922P00421000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,423.0,22.4,23.5,23.47,137.0,0,0.7509790527343749,True,2026-09-22 18:26:55+00:00,GLD260922P00423000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,424.0,23.5,24.5,24.47,172.0,0,0.52539537109375,True,2026-09-22 18:26:55+00:00,GLD260922P00424000
GLD,2026-09-22,400.07000732421875,2026-09-22,P,426.0,25.55,26.5,27.0,159.0,0,0.585941640625,True,2026-09-22 18:38:10+00:00,GLD260922P00426000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,285.0,113.65,116.0,113.43,4.0,1,2.5576207934570308,True,2026-09-21 18:25:18+00:00,GLD260923C00285000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,295.0,103.65,106.5,103.31,2.0,1,1.2500037499999999,True,2026-09-21 17:21:45+00:00,GLD260923C00295000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,300.0,98.7,100.95,99.82,2.0,1,2.204106052246093,True,2026-09-22 20:10:58+00:00,GLD260923C00300000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,315.0,83.65,86.0,83.87,2.0,1,1.9072270263671878,True,2026-09-21 16:33:01+00:00,GLD260923C00315000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,345.0,53.65,56.0,53.37,2.0,2,1.2919957275390623,True,2026-09-21 18:25:35+00:00,GLD260923C00345000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,350.0,49.45,50.45,49.39,4.0,6,0.9960937890625,True,2026-09-22 18:36:17+00:00,GLD260923C00350000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,382.0,17.5,18.6,17.63,4.0,24,0.4585015087890626,True,2026-09-22 19:27:58+00:00,GLD260923C00382000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,383.0,15.8,18.0,15.1,3.0,2,0.5136767382812499,True,2026-09-21 19:27:37+00:00,GLD260923C00383000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,384.0,15.5,16.65,13.33,4.0,3,0.4294490649414063,True,2026-09-22 16:49:12+00:00,GLD260923C00384000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,385.0,14.5,15.6,12.33,9.0,0,0.39942006835937505,True,2026-09-22 16:49:12+00:00,GLD260923C00385000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,386.0,13.5,14.65,11.73,2.0,4,0.38892212646484375,True,2026-09-22 16:57:22+00:00,GLD260923C00386000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,387.0,12.5,13.5,13.37,3.0,7,0.3393620751953125,True,2026-09-22 19:43:47+00:00,GLD260923C00387000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,388.0,11.55,12.4,11.56,4.0,1,0.29883513671874995,True,2026-09-22 20:14:36+00:00,GLD260923C00388000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,389.0,10.5,11.1,7.92,3.0,2,0.17774259765625,True,2026-09-22 16:34:50+00:00,GLD260923C00389000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,390.0,9.55,10.1,9.82,48.0,21,0.16309430664062502,True,2026-09-22 20:14:53+00:00,GLD260923C00390000
GLD,2026-09-22,400.07000732421875,2026-09-23,C,391.0,8.55,9.1,8.82,26.0,3,0.148446015625,True,2026-09-22 20:14:53+00:00,GLD260923C00391000
